as_of,variant,symbol,cls,score,bias,r5,r10
2025-05-27,V4.0,CHFJPY,fx,-0.3125,Neutral,0.0018930267777241827,0.00923567609738174
2025-05-27,V4.0,AUDNZD,fx,-0.48611111111111116,Neutral,-0.005384736166400339,-0.004885978442582872
2025-05-27,V4.0,AUDCAD,fx,1.0416666666666665,Neutral,-0.0036085661289415594,0.0019448035523579321
2025-05-27,V4.0,AUDCHF,fx,0.8333333333333333,Neutral,-0.0011268240464252788,0.006929967885514587
2025-05-27,V4.0,NZDCAD,fx,1.5277777777777777,Bullish,0.0014615787486449427,0.007076477108022727
2025-05-27,V4.0,NZDCHF,fx,1.3194444444444444,Bullish,0.004110704110704244,0.01245421245421241
2025-05-27,V4.0,CADCHF,fx,-0.20833333333333331,Neutral,0.002322201246303779,0.004794760846684509
2025-05-27,V4.0,DJIA,cross-asset,0.8333333333333335,Neutral,0.0030428260069630397,0.010331455744572393
2025-05-27,V4.0,SP500,cross-asset,0.8333333333333335,Neutral,0.007425408397461863,0.018023491292020966
2025-05-27,V4.0,NASDAQ,cross-asset,0.8333333333333335,Neutral,0.010638546228767254,0.023705024886307324
2025-05-27,V4.0,DAX,cross-asset,0.0,Neutral,-0.0053671687566470005,-0.01055708078784423
2025-05-27,V4.0,NIKKEI,cross-asset,-0.41666666666666663,Neutral,-0.01563437997546524,0.0016443504815597532
2025-05-27,V4.0,FTSE100,cross-asset,-1.6666666666666665,Neutral,0.0,0.0
2025-05-27,V4.0,GOLD,cross-asset,0.9523809523809524,Neutral,0.015979106575853885,0.006617058923334307
2025-05-27,V4.0,SILVER,cross-asset,0.9523809523809524,Neutral,0.037626323387873084,0.09895332050048111
2025-05-27,V4.1,US-DOLLAR,single,-0.625,Neutral,,
2025-05-27,V4.1,EURUSD,fx,1.770833333333333,Bullish,0.003866866778494016,0.008219299020040483
2025-05-27,V4.1,GBPUSD,fx,2.1354166666666665,Bullish,0.0009036033033367197,-0.0006369662630076878
2025-05-27,V4.1,USDJPY,fx,-1.25,Neutral,-0.0027859013984948833,0.003499702005571814
2025-05-27,V4.1,USDCHF,fx,-0.3125,Neutral,-0.0039679659335608575,-0.005153516730783236
2025-05-27,V4.1,USDCAD,fx,-0.10416666666666669,Neutral,-0.006424649795019555,-0.010125885471744533
2025-05-27,V4.1,AUDUSD,fx,1.1458333333333333,Neutral,0.003151782387281088,0.012374239224941075
2025-05-27,V4.1,NZDUSD,fx,1.4236111111111112,Bullish,0.007971075422517293,0.0174556461784241
2025-05-27,V4.1,EURGBP,fx,-0.3645833333333335,Neutral,0.003209028225132915,0.009030611027604829
2025-05-27,V4.1,EURJPY,fx,0.520833333333333,Neutral,0.0012299520869412106,0.012177137577177977
2025-05-27,V4.1,EURCHF,fx,1.458333333333333,Bullish,-0.00023491473662851092,0.0028723665524128528
2025-05-27,V4.1,EURAUD,fx,0.6249999999999998,Neutral,0.0008021481641617978,-0.003982295850447626
2025-05-27,V4.1,EURNZD,fx,0.3472222222222219,Neutral,-0.004479524424698789,-0.00900631229584814
2025-05-27,V4.1,EURCAD,fx,1.6666666666666663,Bullish,-0.0027173391814735437,-0.002103540213423072
2025-05-27,V4.1,GBPJPY,fx,0.8854166666666665,Neutral,-0.0017500372075359705,0.00323833864502987
2025-05-27,V4.1,GBPCHF,fx,1.8229166666666665,Bullish,-0.0034839148814214127,-0.0057856272838001654
2025-05-27,V4.1,GBPAUD,fx,0.9895833333333333,Neutral,-0.002123841432566942,-0.012485324017067034
2025-05-27,V4.1,GBPNZD,fx,0.7118055555555554,Neutral,-0.007296150575629379,-0.017486969586155032
2025-05-27,V4.1,GBPCAD,fx,2.03125,Bullish,-0.0056162296699995284,-0.01057267304638887
2025-05-27,V4.1,AUDJPY,fx,-0.10416666666666674,Neutral,-1.0757893604496083e-05,0.01587865096014207
2025-05-27,V4.1,NZDJPY,fx,0.17361111111111116,Neutral,0.004917555205966373,0.02096370098467637
