as_of,symbol,cls,score,bias,r15,r21,r30
2024-07-05,US-DOLLAR,single,-2.2222222222222223,Bearish,,,
2024-07-05,EURUSD,fx,1.5277777777777777,Bullish,,,
2024-07-05,GBPUSD,fx,2.013888888888889,Bullish,,,
2024-07-05,USDJPY,fx,-1.5277777777777777,Bearish,,,
2024-07-05,USDCAD,fx,-1.6666666666666667,Bearish,,,
2024-07-05,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-05,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-05,GOLD,cross-asset,3.0,Bullish,,,
2024-07-05,SILVER,cross-asset,3.0,Bullish,,,
2024-07-08,US-DOLLAR,single,-2.5,Bearish,,,
2024-07-08,EURUSD,fx,2.083333333333333,Bullish,,,
2024-07-08,GBPUSD,fx,2.1527777777777777,Bullish,,,
2024-07-08,USDJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-08,NZDUSD,fx,1.3888888888888888,Bullish,,,
2024-07-08,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-08,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-08,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-08,GOLD,cross-asset,3.0,Bullish,,,
2024-07-08,SILVER,cross-asset,3.0,Bullish,,,
2024-07-09,US-DOLLAR,single,-2.5,Bearish,,,
2024-07-09,EURUSD,fx,2.083333333333333,Bullish,,,
2024-07-09,GBPUSD,fx,2.1527777777777777,Bullish,,,
2024-07-09,USDJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-09,NZDUSD,fx,1.3888888888888888,Bullish,,,
2024-07-09,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-09,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-09,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-09,GOLD,cross-asset,3.0,Bullish,,,
2024-07-09,SILVER,cross-asset,3.0,Bullish,,,
2024-07-10,US-DOLLAR,single,-2.5,Bearish,,,
2024-07-10,EURUSD,fx,2.083333333333333,Bullish,,,
2024-07-10,GBPUSD,fx,2.1527777777777777,Bullish,,,
2024-07-10,USDJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-10,NZDUSD,fx,1.3888888888888888,Bullish,,,
2024-07-10,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-10,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-10,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-10,GOLD,cross-asset,3.0,Bullish,,,
2024-07-10,SILVER,cross-asset,3.0,Bullish,,,
2024-07-11,US-DOLLAR,single,-2.5,Bearish,,,
2024-07-11,EURUSD,fx,2.083333333333333,Bullish,,,
2024-07-11,GBPUSD,fx,2.1527777777777777,Bullish,,,
2024-07-11,USDJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-11,NZDUSD,fx,1.3888888888888888,Bullish,,,
2024-07-11,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-11,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-11,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-11,GOLD,cross-asset,3.0,Bullish,,,
2024-07-11,SILVER,cross-asset,3.0,Bullish,,,
2024-07-12,US-DOLLAR,single,-2.2222222222222223,Bearish,,,
2024-07-12,EURUSD,fx,1.9444444444444444,Bullish,,,
2024-07-12,GBPUSD,fx,2.013888888888889,Bullish,,,
2024-07-12,USDJPY,fx,-1.5277777777777777,Bearish,,,
2024-07-12,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-12,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-12,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-12,GBPCAD,fx,1.3194444444444444,Bullish,,,
2024-07-12,GOLD,cross-asset,3.0,Bullish,,,
2024-07-12,SILVER,cross-asset,3.0,Bullish,,,
2024-07-15,US-DOLLAR,single,-1.8055555555555556,Bearish,,,
2024-07-15,EURUSD,fx,1.7361111111111112,Bullish,,,
2024-07-15,GBPUSD,fx,1.8055555555555556,Bullish,,,
2024-07-15,USDJPY,fx,-1.3194444444444444,Bearish,,,
2024-07-15,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-15,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-15,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-15,GBPCAD,fx,1.3194444444444444,Bullish,,,
2024-07-16,US-DOLLAR,single,-1.8055555555555556,Bearish,,,
2024-07-16,EURUSD,fx,1.7361111111111112,Bullish,,,
2024-07-16,GBPUSD,fx,1.8055555555555556,Bullish,,,
2024-07-16,USDJPY,fx,-1.3194444444444444,Bearish,,,
2024-07-16,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-16,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-16,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-16,GBPCAD,fx,1.3194444444444444,Bullish,,,
2024-07-17,US-DOLLAR,single,-1.3888888888888888,Bearish,,,
2024-07-17,EURUSD,fx,1.5277777777777777,Bullish,,,
2024-07-17,GBPUSD,fx,1.5972222222222223,Bullish,,,
2024-07-17,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-17,EURCAD,fx,2.083333333333333,Bullish,,,
2024-07-17,GBPCHF,fx,1.3194444444444444,Bullish,,,
2024-07-17,GBPAUD,fx,1.4583333333333335,Bullish,,,
2024-07-17,GBPCAD,fx,2.1527777777777777,Bullish,,,
2024-07-17,CADJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-17,NZDCAD,fx,1.3888888888888888,Bullish,,,
2024-07-18,US-DOLLAR,single,-1.3888888888888888,Bearish,,,
2024-07-18,EURUSD,fx,1.5277777777777777,Bullish,,,
2024-07-18,GBPUSD,fx,1.3194444444444444,Bullish,,,
2024-07-18,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-18,EURCAD,fx,2.083333333333333,Bullish,,,
2024-07-18,GBPCAD,fx,1.875,Bullish,,,
2024-07-18,CADJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-18,NZDCAD,fx,1.3888888888888888,Bullish,,,
2024-07-19,US-DOLLAR,single,-1.9444444444444444,Bearish,,,
2024-07-19,EURUSD,fx,1.8055555555555554,Bullish,,,
2024-07-19,USDJPY,fx,-1.3888888888888888,Bearish,,,
2024-07-19,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-19,EURCAD,fx,2.083333333333333,Bullish,,,
2024-07-19,GBPCAD,fx,1.3194444444444444,Bullish,,,
2024-07-19,CADJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-19,NZDCAD,fx,1.3888888888888888,Bullish,,,
2024-07-19,FTSE100,cross-asset,3.333333333333333,Bullish,0.3309736644898833,0.39281126217749707,0.420096884701852
2024-07-22,US-DOLLAR,single,-1.9444444444444444,Bearish,,,
2024-07-22,EURUSD,fx,1.8055555555555554,Bullish,,,
2024-07-22,USDJPY,fx,-1.3888888888888888,Bearish,,,
2024-07-22,EURCHF,fx,2.083333333333333,Bullish,,,
2024-07-22,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-22,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-22,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-22,CADJPY,fx,-1.9444444444444442,Bearish,,,
2024-07-22,CHFJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-22,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-22,NZDCHF,fx,1.3888888888888888,Bullish,,,
2024-07-23,US-DOLLAR,single,-1.9444444444444444,Bearish,,,
2024-07-23,EURUSD,fx,1.8055555555555554,Bullish,,,
2024-07-23,USDJPY,fx,-1.3888888888888888,Bearish,,,
2024-07-23,EURCHF,fx,2.083333333333333,Bullish,,,
2024-07-23,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-23,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-23,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-23,CADJPY,fx,-1.9444444444444442,Bearish,,,
2024-07-23,CHFJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-23,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-23,NZDCHF,fx,1.3888888888888888,Bullish,,,
2024-07-24,US-DOLLAR,single,-1.9444444444444444,Bearish,,,
2024-07-24,EURUSD,fx,1.8055555555555554,Bullish,,,
2024-07-24,USDJPY,fx,-1.3888888888888888,Bearish,,,
2024-07-24,EURCHF,fx,2.083333333333333,Bullish,,,
2024-07-24,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-24,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-24,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-24,CADJPY,fx,-1.9444444444444442,Bearish,,,
2024-07-24,CHFJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-24,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-24,NZDCHF,fx,1.3888888888888888,Bullish,,,
2024-07-25,US-DOLLAR,single,-1.9444444444444444,Bearish,,,
2024-07-25,EURUSD,fx,1.8055555555555554,Bullish,,,
2024-07-25,USDJPY,fx,-1.3888888888888888,Bearish,,,
2024-07-25,EURCHF,fx,2.083333333333333,Bullish,,,
2024-07-25,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-25,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-25,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-25,CADJPY,fx,-1.9444444444444442,Bearish,,,
2024-07-25,CHFJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-25,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-25,NZDCHF,fx,1.3888888888888888,Bullish,,,
2024-07-26,EURCHF,fx,2.083333333333333,Bullish,,,
2024-07-26,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-26,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-26,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-26,CADJPY,fx,-1.9444444444444442,Bearish,,,
2024-07-26,CHFJPY,fx,-1.6666666666666665,Bearish,,,
2024-07-26,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-26,NZDCHF,fx,1.3888888888888888,Bullish,,,
2024-07-29,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-29,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-29,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-29,CADJPY,fx,-1.9444444444444442,Bearish,,,
2024-07-29,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-29,CADCHF,fx,-2.1527777777777777,Bearish,,,
2024-07-30,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-30,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-30,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-30,AUDJPY,fx,-1.3888888888888888,Bearish,,,
2024-07-30,CADJPY,fx,-2.3611111111111107,Bearish,,,
2024-07-30,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-30,CADCHF,fx,-2.1527777777777777,Bearish,,,
2024-07-31,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-07-31,EURCAD,fx,2.3611111111111107,Bullish,,,
2024-07-31,GBPCAD,fx,1.3888888888888888,Bullish,,,
2024-07-31,CADJPY,fx,-1.5277777777777777,Bearish,,,
2024-07-31,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-07-31,CADCHF,fx,-2.1527777777777777,Bearish,,,
2024-08-01,EURAUD,fx,2.222222222222222,Bullish,,,
2024-08-01,EURCAD,fx,1.8055555555555554,Bullish,,,
2024-08-01,AUDJPY,fx,-1.3888888888888886,Bearish,,,
2024-08-01,AUDNZD,fx,-1.5277777777777775,Bearish,,,
2024-08-01,AUDCHF,fx,-2.0138888888888884,Bearish,,,
2024-08-01,CADCHF,fx,-1.5972222222222223,Bearish,,,
2024-08-02,US-DOLLAR,single,-1.5277777777777777,Bearish,,,
2024-08-02,USDCHF,fx,-1.3888888888888888,Bearish,,,
2024-08-02,EURAUD,fx,1.8055555555555554,Bullish,,,
2024-08-02,EURCAD,fx,1.3888888888888888,Bullish,,,
2024-08-02,AUDJPY,fx,-1.3888888888888886,Bearish,,,
2024-08-02,AUDNZD,fx,-1.5277777777777775,Bearish,,,
2024-08-02,AUDCHF,fx,-2.0138888888888884,Bearish,,,
2024-08-02,CADCHF,fx,-1.5972222222222223,Bearish,,,
2024-08-05,US-DOLLAR,single,-1.8055555555555556,Bearish,,,
2024-08-05,EURUSD,fx,1.3194444444444444,Bullish,,,
2024-08-05,USDCHF,fx,-1.3194444444444444,Bearish,,,
2024-08-05,EURAUD,fx,1.8055555555555554,Bullish,,,
2024-08-05,EURCAD,fx,1.3888888888888888,Bullish,,,
2024-08-05,AUDJPY,fx,-1.3888888888888886,Bearish,,,
2024-08-05,AUDNZD,fx,-1.5277777777777775,Bearish,,,
2024-08-05,AUDCHF,fx,-1.8055555555555554,Bearish,,,
2024-08-05,CADCHF,fx,-1.3888888888888888,Bearish,,,
2024-08-06,USDJPY,fx,-1.3194444444444442,Bearish,,,
2024-08-06,EURAUD,fx,2.083333333333333,Bullish,,,
2024-08-06,EURCAD,fx,1.6666666666666665,Bullish,,,
2024-08-06,GBPJPY,fx,-1.3888888888888888,Bearish,,,
2024-08-06,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-06,CADJPY,fx,-1.8055555555555554,Bearish,,,
2024-08-06,AUDNZD,fx,-1.5277777777777775,Bearish,,,
2024-08-06,AUDCHF,fx,-1.8055555555555554,Bearish,,,
2024-08-06,CADCHF,fx,-1.3888888888888888,Bearish,,,
2024-08-06,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-07,USDJPY,fx,-1.3194444444444442,Bearish,,,
2024-08-07,EURAUD,fx,1.6666666666666663,Bullish,,,
2024-08-07,GBPJPY,fx,-1.3888888888888888,Bearish,,,
2024-08-07,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-07,CADJPY,fx,-1.8055555555555554,Bearish,,,
2024-08-07,AUDNZD,fx,-2.083333333333333,Bearish,,,
2024-08-07,AUDCHF,fx,-1.3888888888888886,Bearish,,,
2024-08-07,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-08-07,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-08,USDJPY,fx,-1.3194444444444442,Bearish,,,
2024-08-08,EURAUD,fx,1.6666666666666663,Bullish,,,
2024-08-08,GBPJPY,fx,-1.3888888888888888,Bearish,,,
2024-08-08,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-08,CADJPY,fx,-1.8055555555555554,Bearish,,,
2024-08-08,AUDNZD,fx,-2.083333333333333,Bearish,,,
2024-08-08,AUDCHF,fx,-1.3888888888888886,Bearish,,,
2024-08-08,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-08-08,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-09,EURAUD,fx,1.6666666666666663,Bullish,,,
2024-08-09,GBPJPY,fx,-1.3888888888888888,Bearish,,,
2024-08-09,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-09,CADJPY,fx,-1.8055555555555554,Bearish,,,
2024-08-09,AUDNZD,fx,-2.083333333333333,Bearish,,,
2024-08-09,AUDCHF,fx,-1.3888888888888886,Bearish,,,
2024-08-09,NZDCAD,fx,1.6666666666666665,Bullish,,,
2024-08-09,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-12,EURAUD,fx,1.6666666666666663,Bullish,,,
2024-08-12,GBPJPY,fx,-1.3888888888888888,Bearish,,,
2024-08-12,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-12,AUDNZD,fx,-2.083333333333333,Bearish,,,
2024-08-12,AUDCHF,fx,-1.3888888888888886,Bearish,,,
2024-08-12,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-13,EURAUD,fx,1.6666666666666663,Bullish,,,
2024-08-13,GBPJPY,fx,-1.3888888888888888,Bearish,,,
2024-08-13,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-13,AUDNZD,fx,-2.083333333333333,Bearish,,,
2024-08-13,AUDCHF,fx,-1.3888888888888886,Bearish,,,
2024-08-13,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-14,EURAUD,fx,1.6666666666666663,Bullish,,,
2024-08-14,GBPAUD,fx,1.9444444444444442,Bullish,,,
2024-08-14,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-14,AUDNZD,fx,-2.083333333333333,Bearish,,,
2024-08-14,AUDCHF,fx,-1.3888888888888886,Bearish,,,
2024-08-14,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-15,AUDUSD,fx,-1.3888888888888886,Bearish,,,
2024-08-15,EURAUD,fx,1.6666666666666663,Bullish,,,
2024-08-15,GBPAUD,fx,1.9444444444444442,Bullish,,,
2024-08-15,AUDJPY,fx,-2.222222222222222,Bearish,,,
2024-08-15,AUDNZD,fx,-2.083333333333333,Bearish,,,
2024-08-15,AUDCHF,fx,-1.3888888888888886,Bearish,,,
2024-08-15,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-16,AUDUSD,fx,-1.3194444444444444,Bearish,,,
2024-08-16,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-16,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-16,AUDJPY,fx,-1.9444444444444444,Bearish,,,
2024-08-16,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-16,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-19,AUDUSD,fx,-1.3194444444444444,Bearish,,,
2024-08-19,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-19,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-19,AUDJPY,fx,-1.9444444444444444,Bearish,,,
2024-08-19,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-19,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-20,AUDUSD,fx,-1.3194444444444444,Bearish,,,
2024-08-20,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-20,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-20,AUDJPY,fx,-1.9444444444444444,Bearish,,,
2024-08-20,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-20,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-21,AUDUSD,fx,-1.3194444444444444,Bearish,,,
2024-08-21,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-21,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-21,AUDJPY,fx,-1.9444444444444444,Bearish,,,
2024-08-21,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-21,AUDCAD,fx,-1.3888888888888888,Bearish,,,
2024-08-21,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-22,AUDUSD,fx,-1.3194444444444444,Bearish,,,
2024-08-22,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-22,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-22,AUDJPY,fx,-1.9444444444444444,Bearish,,,
2024-08-22,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-22,AUDCAD,fx,-1.3888888888888888,Bearish,,,
2024-08-22,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-23,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-23,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-23,AUDJPY,fx,-2.361111111111111,Bearish,,,
2024-08-23,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-23,AUDCAD,fx,-1.3888888888888888,Bearish,,,
2024-08-23,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-26,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-26,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-26,AUDJPY,fx,-2.361111111111111,Bearish,,,
2024-08-26,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-26,AUDCAD,fx,-1.6666666666666667,Bearish,,,
2024-08-26,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-27,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-27,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-27,AUDJPY,fx,-2.361111111111111,Bearish,,,
2024-08-27,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-27,AUDCAD,fx,-1.6666666666666667,Bearish,,,
2024-08-27,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-28,EURAUD,fx,1.3888888888888888,Bullish,,,
2024-08-28,GBPAUD,fx,1.6666666666666667,Bullish,,,
2024-08-28,AUDJPY,fx,-1.9444444444444444,Bearish,,,
2024-08-28,AUDNZD,fx,-2.2222222222222223,Bearish,,,
2024-08-28,AUDCAD,fx,-1.6666666666666667,Bearish,,,
2024-08-28,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-29,GBPAUD,fx,1.3888888888888888,Bullish,,,
2024-08-29,AUDJPY,fx,-1.6666666666666665,Bearish,,,
2024-08-29,AUDNZD,fx,-1.9444444444444444,Bearish,,,
2024-08-29,AUDCAD,fx,-1.3888888888888888,Bearish,,,
2024-08-29,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2024-08-30,GBPAUD,fx,1.3888888888888888,Bullish,,,
2024-08-30,NZDJPY,fx,1.5277777777777777,Bullish,,,
2024-08-30,AUDNZD,fx,-1.9444444444444444,Bearish,,,
2024-08-30,AUDCAD,fx,-1.3888888888888888,Bearish,,,
2024-09-02,EURJPY,fx,1.5277777777777777,Bullish,,,
2024-09-02,EURAUD,fx,1.9444444444444444,Bullish,,,
2024-09-02,GBPJPY,fx,1.5277777777777777,Bullish,,,
2024-09-02,GBPAUD,fx,1.9444444444444444,Bullish,,,
2024-09-02,NZDJPY,fx,1.5277777777777777,Bullish,,,
2024-09-02,AUDNZD,fx,-1.9444444444444444,Bearish,,,
2024-09-02,AUDCAD,fx,-1.3888888888888888,Bearish,,,
2024-09-03,USDCHF,fx,-1.597222222222222,Bearish,,,
2024-09-03,EURJPY,fx,1.5277777777777777,Bullish,,,
2024-09-03,EURAUD,fx,1.9444444444444444,Bullish,,,
2024-09-03,GBPJPY,fx,1.5277777777777777,Bullish,,,
2024-09-03,GBPAUD,fx,1.9444444444444444,Bullish,,,
2024-09-03,NZDJPY,fx,1.5277777777777777,Bullish,,,
2024-09-03,CADJPY,fx,1.5277777777777777,Bullish,,,
2024-09-03,CHFJPY,fx,2.083333333333333,Bullish,,,
2024-09-03,AUDNZD,fx,-1.9444444444444444,Bearish,,,
2024-09-03,AUDCAD,fx,-1.9444444444444444,Bearish,,,
2024-09-03,AUDCHF,fx,-2.5,Bearish,,,
2024-09-04,USDCHF,fx,-1.3888888888888888,Bearish,,,
2024-09-04,EURJPY,fx,1.5277777777777777,Bullish,,,
2024-09-04,EURAUD,fx,1.9444444444444444,Bullish,,,
2024-09-04,GBPJPY,fx,1.5277777777777777,Bullish,,,
2024-09-04,GBPAUD,fx,1.9444444444444444,Bullish,,,
2024-09-04,NZDJPY,fx,1.5277777777777777,Bullish,,,
2024-09-04,CHFJPY,fx,2.083333333333333,Bullish,,,
2024-09-04,AUDNZD,fx,-1.9444444444444444,Bearish,,,
2024-09-04,AUDCAD,fx,-1.3888888888888888,Bearish,,,
2024-09-04,AUDCHF,fx,-2.5,Bearish,,,
2024-09-05,GBPUSD,fx,1.3888888888888888,Bullish,,,
2024-09-05,USDJPY,fx,1.3888888888888888,Bullish,,,
2024-09-05,USDCHF,fx,-1.5277777777777777,Bearish,,,
2024-09-05,EURJPY,fx,2.361111111111111,Bullish,,,
2024-09-05,GBPJPY,fx,2.7777777777777777,Bullish,,,
2024-09-05,GBPAUD,fx,1.5277777777777777,Bullish,,,
2024-09-05,NZDJPY,fx,2.361111111111111,Bullish,,,
2024-09-05,CADJPY,fx,1.8055555555555556,Bullish,,,
2024-09-05,CHFJPY,fx,2.9166666666666665,Bullish,,,
2024-09-05,AUDCHF,fx,-1.6666666666666665,Bearish,,,
2024-09-06,EURUSD,fx,1.5277777777777777,Bullish,,,
2024-09-06,GBPUSD,fx,1.7361111111111107,Bullish,,,
2024-09-06,USDCHF,fx,-1.6666666666666665,Bearish,,,
2024-09-06,EURJPY,fx,2.7777777777777777,Bullish,,,
2024-09-06,EURAUD,fx,1.5277777777777777,Bullish,,,
2024-09-06,GBPJPY,fx,2.9861111111111107,Bullish,,,
2024-09-06,GBPAUD,fx,1.7361111111111107,Bullish,,,
2024-09-06,NZDJPY,fx,2.361111111111111,Bullish,,,
2024-09-06,CADJPY,fx,1.8055555555555556,Bullish,,,
2024-09-06,CHFJPY,fx,2.9166666666666665,Bullish,,,
2024-09-06,AUDCHF,fx,-1.6666666666666665,Bearish,,,
2024-09-09,EURUSD,fx,1.3888888888888888,Bullish,,,
2024-09-09,GBPUSD,fx,1.5972222222222219,Bullish,,,
2024-09-09,USDJPY,fx,1.3888888888888888,Bullish,,,
2024-09-09,USDCHF,fx,-1.5277777777777777,Bearish,,,
2024-09-09,EURJPY,fx,2.7777777777777777,Bullish,,,
2024-09-09,EURAUD,fx,1.5277777777777777,Bullish,,,
2024-09-09,EURCAD,fx,1.3888888888888888,Bullish,,,
2024-09-09,GBPJPY,fx,2.9861111111111107,Bullish,,,
2024-09-09,GBPAUD,fx,1.7361111111111107,Bullish,,,
2024-09-09,GBPCAD,fx,1.5972222222222219,Bullish,,,
2024-09-09,NZDJPY,fx,2.361111111111111,Bullish,,,
2024-09-09,CADJPY,fx,1.3888888888888888,Bullish,,,
2024-09-09,CHFJPY,fx,2.9166666666666665,Bullish,,,
2024-09-09,AUDCHF,fx,-1.6666666666666665,Bearish,,,
2024-09-09,CADCHF,fx,-1.5277777777777777,Bearish,,,
2024-09-10,EURUSD,fx,1.3888888888888888,Bullish,,,
2024-09-10,GBPUSD,fx,1.5972222222222219,Bullish,,,
2024-09-10,USDJPY,fx,1.3888888888888888,Bullish,,,
2024-09-10,USDCHF,fx,-1.5277777777777777,Bearish,,,
2024-09-10,EURJPY,fx,2.7777777777777777,Bullish,,,
2024-09-10,EURAUD,fx,1.5277777777777777,Bullish,,,
2024-09-10,EURCAD,fx,1.3888888888888888,Bullish,,,
2024-09-10,GBPJPY,fx,2.9861111111111107,Bullish,,,
2024-09-10,GBPAUD,fx,1.7361111111111107,Bullish,,,
2024-09-10,GBPCAD,fx,1.5972222222222219,Bullish,,,
2024-09-10,NZDJPY,fx,2.361111111111111,Bullish,,,
2024-09-10,CADJPY,fx,1.3888888888888888,Bullish,,,
2024-09-10,CHFJPY,fx,2.9166666666666665,Bullish,,,
2024-09-10,AUDCHF,fx,-1.6666666666666665,Bearish,,,
2024-09-10,CADCHF,fx,-1.5277777777777777,Bearish,,,
2024-09-11,EURUSD,fx,1.3888888888888888,Bullish,,,
2024-09-11,USDJPY,fx,1.3888888888888888,Bullish,,,
2024-09-11,USDCHF,fx,-1.5277777777777777,Bearish,,,
2024-09-11,EURGBP,fx,1.4583333333333333,Bullish,,,
2024-09-11,EURJPY,fx,2.7777777777777777,Bullish,,,
2024-09-11,EURAUD,fx,1.5277777777777777,Bullish,,,
2024-09-11,EURCAD,fx,1.3888888888888888,Bullish,,,
2024-09-11,GBPJPY,fx,1.3194444444444444,Bullish,,,
2024-09-11,GBPCHF,fx,-1.597222222222222,Bearish,,,
2024-09-11,NZDJPY,fx,2.361111111111111,Bullish,,,
